user,query,product,explanation,previous_reviews
ACYMT1PL5FO9C,electronics accessory computer component,B005PVXIWQ,This product was retrieved because 'ACYMT1PL5FO9C' often buys products in category 'Computers & Accessories' and 'B005PVXIWQ' is also associated with category 'Computers & Accessories',"1) best ive ever use the range on this thing is amazing i was talk and walk into my nd floor apartment without realize i left my phone in the car the sound start get a little hazy when i walk from the stairs into my kitchen and i realize my phone was in the car past the stairs the wall my carthe most ive ever talk on this phone in a single conversation is hour with enough juice to have other short conversation later ive left it unplugg on my counter for up to days without need a charge report standby time is days but ive never test that it is very easy to turn onall you do is flip the microphone down and an automate voice will indicate how much talk time is remain fold in the microphone to turn off the headset this is important to me so i can alternate between my phone and headset with greater easethi motorola is a very lightweight earpiece and its great after leave my job in a call center where we use heavy plantronic headset i prefer the ear hook but there a soft earpiece you can use instead the response to voice command is nice too you can say answer or ignore with incoming callsthe best bt headset ive ever had ive gone through bt from plantronic blueant samsung and a motorola model ive not had any problem with call quality on either end of the conversation another perk is that you can stream music through the headset and still receiving incoming call with a touch of the answer buttoni cant attest to the nfc pair since my phone doesnt have that feature but it was easy to on my phone
2) find key or phone i appreciate that i can find my key or phone use this device and the app downloade without problem however bluetooth is limited by distance so if i stray too far off like feet then im out of luck i left my phone in my car and i had no idea where it was when i was out with friends at home it was easy to find my phone downstairs when i was upstairs if anything the fob make a decent high tech keychain"
A1XX3X9SVUI6QD,electronics accessory computer component,B005PVXIWQ,This product was retrieved because 'A1XX3X9SVUI6QD' often buys products in category 'Computers & Accessories' and 'B005PVXIWQ' is also associated with category 'Computers & Accessories',1) great at nothing ok at some lacking in too many ways my jabra extreme was finally lose battery life so i began the search for a replacement my key features were a comfortable in ear ear piece good distance so i can walk around the house good battery life and clarity for people on the other end it was pair with my motorola droid of the ear pieces are comfortable the over the ear one seem to hold the speak too far away from the ear such that it is noticeable hard to hear neither of the two size of the in ear ear pieces fit me well the big one is too big and the little one doesnt stay in during moderate movement i try use my jabra ear piece but its id is just a little too large for the od of the speakerthe use distance is somehow worse than with the old jabra maybe ft with one wall between even without a wall the distance is not impressive sometimes it doesnt pair with my phone even though i have my phone in my handsthe battery life is good i dont think it is any better than the jabra in its but it last long enough for seem to be good for other people certainly no worse than the jabra no one has said holy crap youre so much clear the audio quality when listen to music is maybe a little better but i could take it or leave it calling it hd is a it could i would return it try my luck with a different brandmodel but it is still serviceable even with the flaw im just look forward to the day i get to replace it
AQ9YYLSAQ830Q,electronics photo camera lens,B005UGZPNQ,This product was retrieved because 'AQ9YYLSAQ830Q' often buys products of brand 'Mountek' and 'B005UGZPNQ' is also associated with brand 'Mountek',"1) china product not sure really plastic feeling cheap stuff do what youre look for but as a professional photographer id be look for something with a better this was the best among the worst the lens do work on the other hand
2) somewhat big great protection ive lost the count on how many times i drop the phone and it save from quite bulky in size and will make the difference in your pocket i dont like the fact that corner have only the have to install the rubber first and then the plastic cover it take some time to get practice and you have to move here and there for a installation the side volume buttons do not fit very far from it you must keep pull here or there to make it work properly i have an acase case that works much betterim just saying its okay because the many times my phone was save otherwise id return it just a brand name
3) great price and product otg is what usb adapter is call for the galaxy samsungthe overall quality is great works fine for what it supposed to do and can be use for install a hub in my case or even reading usb flash drive whatever you want its a good quality sturdy and not expensive
4) good quality but bubble all around the s has a curvy screen and its really hard to find a protector that make the screen free of bubble ring it just doesnt properly stick to the screenthe quality overall is good a little superior to other brand and specially from the cheap it wasnt for the bubble ring itd get the
5) fancy packing and good built well the packing is a box just for give a screen protector well some waste money thereit come with a spray that you could use for application its huge for a single applicationthe instruction on the website are very clear so as the install it later and update this status so far the packing got me convinced but id give this up for a better price let see how the product overcome after all and im hope it can have a better index on how to handle fingerprint just hate them"
A178M2AHNWQZB0,electronics photo camera lens,B005UGZPNQ,This product was retrieved because 'A178M2AHNWQZB0' often buys products of brand 'Mountek' and 'B005UGZPNQ' is also associated with brand 'Mountek',"1) impress at the difference with and without it i shoot and have a fairly sophisticated pointnshoot which i like when i dont want a full dslr rig i use my lumix lx for both its wide angle and close up macro capabilitythe olloclip lens has help me consider the iphone s as an additional pointnshoot since it is already with m primarily because of the wide angle we went to europe the wide angle feature of the lx was what came into play the most because of all the architecture situation and with the olloclip i can bring that back into the mix with even less gear alongthe fisheye is gimmicky to me and the close up is really close just a few mm you will have to work to steady it for close ups actually unless you brace yourself up against something or carry a small iphone tripod of some sort still it has its use im glad its along for the ride id have love an option for wide on one side and close on the other and lose the really like the quality and size for portable i just cap the lens toss it in the supply bag and into my pocket it go
2) wonderful relationship builder i buy em when they are cheap hand them out to friends when they need oneit beat try to draw on a phone or tablet with a fingertip"
A3V1AHX8P4R839,electronics accessory computer component,B00604RZ12,This product was retrieved because 'A3V1AHX8P4R839' often buys products in category 'Computers & Accessories' and 'B00604RZ12' is also associated with category 'Computers & Accessories',"1) hand free driving jabra drive bluetooth incar speakerphone is very easy to install just charge the speakerphone for hour and turn on unit make sure that bluetooth is turn on the cellphone and make connection conversation was clear and had good volume there is no caller id on this unit or any way to store phone numbers but this was only a minor issue the unit will support two phone which should be sufficient for most people i havent test the battery life but with usb adapter this isnt much of a problem well worth get for hand free driving
2) nice ipod protection belkin antismudge screen protector is a nice addition to protect the ipod from scratch and fingerprint the finish is not as clear to look at when the ipod is off but is not a problem when on i was able to install this on my son ipod without any problem get the air bubble out was the only main issue and this would have been greatly reduce had i start peel the back and adjust the protector at the same time i completely peel and then did multiple install this require several adjust to get everything to fit right and add more air bubble these bubble were not hard to get out but did require some work well worth get for the ipod protection
3) nice power station duracell powermat system is a nice addition to charge all those power hungry device the system start with a powermat that is design to charge two device it come with a charge sleeve that fit the ipod touch nd and th generation th gen nano and the iphone and s the charge sleeve has a magnetic circle on the back that correspond to a circle on the powermat there are two of these on the mat that you can feel hear and see when the unit are charge in order to charge they must be in this sleeve it essentially connect the charge circle on the back to the apple connect and the unit the system also come with a portable backup battery that is charged via the magnetic circle on the pack this backup battery pack has one wire apple connect and a wire micro usb connect there is also another micro usb connect that can be use with a cable for charge this system will also charge some android device as well not a complete system for all charge but quite versatile for do a lot of things well worth get for keeping the phone and music go strong"
AM3XNQU9TZBD8,electronics accessory computer component,B00604RZ12,This product was retrieved because 'AM3XNQU9TZBD8' often buys products in category 'Computers & Accessories' and 'B00604RZ12' is also associated with category 'Computers & Accessories',"1) best bluetooth headset on the market the first thing that i thought when i open the package was big this thing is too big measure x x wide if you count the mic which is weird because once its placed around your ear it feel good not heavy at all and very comfortable once you have it on all you can really see is the mic stick out the retro look took me back to the good old days when i had a wire headset running down a cable from my ear all the way to my front pocketthe second thing that i notice was that it come with no car charger it come with a home charger which is ok for most people but for someone like me who only use the headset while driving it make it a little inconvenient it do include an extra usb charger though many car or car stereo come equip with usb plugin take about minutes max to sync the voyager pro hd to a quality is great they dont call it the hd edition for nothing voice coming from the other end is crispy clean and the people i test it with also said they could hear me neat feature about this device is that it actually detect when you have it and turn on only issue that found with the unit was that the answerhang up button is right in front of the device and its a very sensitive button as well so while on a phone call i would try to adjust the headset and accidental hang up it happen to me more than times i just had to get use to the button being there and try to avoid it while adjust the than that everything is perfect and i highly recommend this product
2) good in a way but bad in a way ok if you really want a mirror screen on your ipod this is it it really do look like a mirror while the screen on the device is off now turn the screen back on and the mirror is gone you can now enjoy all your cool app well maybe not so much since the screen do give you that mirror like effect it doesnt completely go away when the screen is on it give it this weird type of effect similar to watch a d screen without the glasses it do not distort the image however its just a weird type of effect also it make the colors a little off to be honest i could not stand look at the screen for more than five minutes lucky i install the mirror screen on my son ipod and he love it he doesnt seem to have a problem with it like i did so i guess this just means im get cannot give it a total bad rating since it do turn your screen into a mirror screen just like promise but i also cannot give it a perfect score because it took away from the ipod experience in my opinion by remove some of the color of the beautiful screeni hope this review help
3) perfect almost i love it when product do just what theyre supposed to do this screen protector do exactly that it protect your screen from scratch and it do reduce smudge the only problem that i have with this screen protector is that it make the screen look a little dull its not so bad as for me wanting to take it off but it do remove some of the clarity and bright of the deviceoverall this is a good product i think its a bit pricey at a piece but it do what its supposed to do
4) definitely recommend it after test this new jabra supreme bluetooth headset i can say that this a solid bluetooth headset easy to use not too bulky good look and what more important it has great audio quality battery is great as well ive been use it for two days straight without have to recharge itit only take a couple of minutes to sync this headset to your phone and youre set to go easy and simple just for test purpose i try the nano bluetooth adapter on my laptop and it works great its extra slim too so it will not add a mayor bulk to the side of your laptop if that is what you intent to use it for i also had my son try it on the playstation he said it was as easy to connect as any other bluetooth device and that the audio quality was great as welloverall i am very pleased with this headset jabra has a winner here i definitely recommend it
5) the best case ive ever own this case is the best case ive ever own after purchase this case i bought one more for a coworker as a christmas gift and one for my wife its just an awesome durable case that really protect your phone my coworker drop her phone a few days ago and she thank me for give her the case both the case and the phone were damage freei had a problem with a mac case which made button press super hard this case actually make the volume buttons and the onoff button much easy than use the phone alone its just perfect trust me you buy this case youll probably end up recommend iti highly recommend this one more thing the case is a little hard to install and uninstall but not impossible but then again once its one why would you want to take it off and risk damage to your phone
6) not up to jabra standard ive had my fair share of jabra product and i have always been happy with the quality and performance until i got my hand on the stone this is seriously not up to the jabra standard that ive grown accustomed tothe most important aspect of any bluetooth headset device is sound quality sadly the stone do not meet my expectations sound quality is mediocre at best battery life is even sad i mean this is the first time that my bluetooth device battery die before my phone is very awesome i give you that it fit comfortable around the ear i hope that jabra can match the style with quality on their next project
7) good but restricted to work great let me start of by saying that the product is of great quality and it will probably work with most people and car however i found a mayor flaw in the rotate system that will only allow you to bring the phone down to a certain degree you can move sideways as much as need you can also move up as much as it is need to be adjust but you cannot move it down too far because the design block you this means that you will not be able to adjust it in any part of your car if the dashboard is too high or if you happen to be on the short side since you will not have the phone facing directly at is great and the suction cup is super strong and secure while still being able to easily remove and install again i really want to love this product unfortunately it was a no for me as i felt very limited to adjust it the way i want it which was on the high side of my toyota sienna dashboard i end up remove it and install it on my desk as a phone holder it works great there for menote to the designer of this mount next time make the rotate head free to move all the way down in order to accommodate all car and preference"
A10PEXB6XAQ5XF,electronics accessory computer component,B00604RZ12,This product was retrieved because 'A10PEXB6XAQ5XF' often buys products in category 'Computers & Accessories' and 'B00604RZ12' is also associated with category 'Computers & Accessories',"1) dual input stop the kid argue as much not all this one do the job and rapid charge your device i bought two of these for the same vehicle one for the front seat rider and another for the backseat you might ask well my wife and i often need to charge at the same time and you can do this with the dual usb input functional that take care of the front seat the one for the back seat is for the kid if youve ever had kid argue over the one adapter plug for the back seat if you have one available go ahead and get this one and let them both charge at the same time trust me it will be money well spent and make your drive a little more enjoyable
2) wellconstructe charger but not much power original reviewwhat can i say about this one it do the job deliver a steady and consistent amount of power to recharge my motorola razr phone and appear to be and more durable than the nonoem charger for sale here on amazon and elsewhere ive gone through a couple of offbrand charger that seem to break after a year of use that cost a few buck more than this one if you are look for a good charger for your phone or anything else that charge via a microusb like my kindle fire i would recommend this one updatethe above review was written after use the charger for about two week after a long period of time while my comment on the durable construction of the charger remain valid the power output is pretty minimal and i am change my rating from a star to a star charge my motorola phone take a heck of a long time if the power level is less than and for example when it to and plug in during a twohour drive it consistent never get above charged
3) easy to install and good job the review of this thing are all over the place in my case it was very easy to apply this to my droid it looks good fit snug and do the job compare to the one it replace ths one make my phone look brand new again
4) easy to install and do the job overall this cover do what it is supposed to do it protect your ipod screen and reduce the glare in my case it help stop a lot of the smudgy fingerprint this one was not too hard to line up and put on you install it on your ipod let me point out a couple of things clean your ipod screen with the soft cloth that come with the screen protector do not use water to assist you but use a gentle wipe motion with the cloth why you dont want to put the cover over a bunch of fingerprint and have your fingerprint memorial on your ipod make sure you use the that come with it or a credit card to help smooth out the bubble be patient line it up and go slow this cover doesnt have much to be slightly off if you go just a fraction at an angle to one side you will start covering the ipod edge case vs the screen if that happen slow back it up and start againoverall this is not too bad and do what it is supposed to do and i think you would rather have a screen protector vs a scratch up ipod
5) durable charger this is my second powergen dual port car charger to own unfortunately i lost my first one in a rental car and it do the job well deliver a steady and consistent amount of power to recharge my phone and my kindle fire at the same time and appear to be and more durable than most of the nonoem charger for sale here on amazon and elsewhere if you are look for a good dual charger for your device that charge via a microusb i would recommend this one"
A1RRMZKOMZ2M7J,electronics accessory computer component,B00604RZ12,This product was retrieved because 'A1RRMZKOMZ2M7J' often buys products in category 'Computers & Accessories' and 'B00604RZ12' is also associated with category 'Computers & Accessories',1) the cadillac of protector although im in love with this protector i have to say that it seem just too pricey to be worth the purchase it replace a shiny one that was difficult to apply leave bubble that took forever to come outthi protector was super easy to apply i have applied protector before but i love how this one had everything laid out and little tab that indicate what to rip off first also when i applied it i had one little bubble i work it down and in days it was no long therei love the noglare feature of these protector the only thing i dont like so well is that about days after first use i am beginning to see thumb and finger wear not smudge but just wear ive never notice this on other protector which seem to clean up with relative ease this one im not so sure about do the antismudge feature come at the expense of wearing outall in all this is the cadillac of protector its the best one that i have ever use but that come at a price about each at that price id rather buy matte antiglare protector than just one of thesei dont need a cadillac just a reliable ford
A2JP0URFHXP6DO,electronics accessory computer component,B00604RZ12,This product was retrieved because 'A2JP0URFHXP6DO' often buys products in category 'Computers & Accessories' and 'B00604RZ12' is also associated with category 'Computers & Accessories',1) solid product just bought three ipod touch unit for myself my wife and my son obviously being touchscreen you are go to be touching it a lot so you need something to protect the screen and keep it clean the belkin antismudge screen protector definitely do the job to protect if from dirt and other potential hazard like spill food drop it on the screen whatever come with a wipe cloth the only issue with these screen is they can sometimes be tricky to apply ive ruin more than a couple of them by not get them on properly get them crimp whatever just go slow and be careful and you should be fine
A2AAB4Y69I91Y0,electronics computer cable accessory input device digital pen,B0064L8Q1E,This product was retrieved because 'A2AAB4Y69I91Y0' often buys products in category 'Computers & Accessories' and 'B0064L8Q1E' is also associated with category 'Computers & Accessories',1) this works very well i like this version of the stylus much better than some of the other one this one has a useful clip rather than the annoy tether use by some stylus manufacturer other product should take a queue from this one and just make a basic stylus that works well with tablet and smartphone i find that pesky string on the other model that i ordered to be so frustrate
A3AF42J6XZZ20Q,electronics computer cable accessory input device digital pen,B0064L8Q1E,This product was retrieved because 'A3AF42J6XZZ20Q' often buys products in category 'Computers & Accessories' and 'B0064L8Q1E' is also associated with category 'Computers & Accessories',1) fit nice in book cover its not fancy but it fit in a protective book cover and is a nice option for keeping your grubby finger off the screen
A21WJJA4O2KHYH,electronics computer cable accessory input device digital pen,B0064L8Q1E,This product was retrieved because 'A21WJJA4O2KHYH' often buys products in category 'Computers & Accessories' and 'B0064L8Q1E' is also associated with category 'Computers & Accessories',1) incipio stylus this has been so handy for not only my iphone but also my kindle fire it keeps the surface cleaner no more oily finger print on the glass and with my old finger the stylus hit all the key correct the first time great investment
AVHN134ADVP4R,electronics accessory computer component,B006C248BC,This product was retrieved because 'AVHN134ADVP4R' often buys products in category 'Computers & Accessories' and 'B006C248BC' is also associated with category 'Computers & Accessories',"1) decent device with a lot of opportunity bought the evo after an obsessive search and considering a switch from sprint to verizon or att at the end of the day didnt want to ante up for the iphone was worried about the issue with that device and didnt feel like the droid x or droid verizon was a huge advantage because verizon and att would set us back more a month than sprint without unlimited few month in i can say it has gotten better after a very rocky start how can this op system be behind palm in so many ways vs palm years ago no less and simple exercises such as delete email message take so much long than on a blackberry ridiculous im learning that transition to anything after being a palm power user is a tough thing my great internet device much better than my palm or bb i have been able to do online surf purchase from amazon groupon etc with no issue htc sense is ok once you get the hang of htc sense the basic home screen system it is not too bad finding contact and dial frequent use s and setting up i agree with other review that the contact search function doesnt work very well though lot of free app out there good thing about android is the application base is improve my favorite thing so far downloade graffiti just like palm original and way better than the htc evo keyboard i actually love the graffiti because it is the original that palm offer before that piece of junk they call graffiti games negative worse than palm x release in or so for doesnt do the basics of as well as my palm did years ago web opinion on this is universal agreement sigh voice dial is the worst i have ever use the os is not intuitive and simple and android is here and better but still a long way to go was really tough to move palm data over got address book to move over via a user develop script ridiculous that someone had to write one otherwise you lose several address book field am do memo via note everything works ok but still not palm simple am do todo via my work blackberry dont like any of the android task manager wish they had a better task manager built into gmail and not one that interact with the calendar terrible keyboard thank goodness for graffiti camera is fuzzy friends with iphone get much better pictures terrible battery life never had a device that last for so little time and i have to be careful not to let it run out completely because i have had it completely reset twice in that situation and had to resync and reload program webcam doesnt work the native as well as downloadable third party one do not work they freeze stutter and are not skype compatible drag down feature to answer phone hang up wish there was a work around like push a button on the im start to cope but could be so much better good news is that android open platform invite lot of competition and continuous improvement let hope that they continue to improve and that i can replace it with a much better phone in a year or january i like my android much much better than i did at first to be clear it is not the most user friendly device so i have had to either figure workaround or learn things about how to do things on the phone that were not obvious at first between swype handwriting recognition like on a palm and smart keyboard available on android market i have found much better ways to input data far fast than the base program voice recognition i now dictate memo email etc which is even fast than swype and in smart keyboard it give you multiple option about what you said and one is almost always right love it small each android user interface is a little different and htc sense has turn out to be ok things like speed dial buttons have a lot of weird things to them tap on the picture to speed dial tap on the name right below it a tiny sliver of a spot to see the whole contact that i figure out by trial and error it is a little annoy that the explanation of these short cut arent more easy to find or more intuitive never struggle to find how to do them on my bb the style drop down menu clearly tell you what to do gps i use the built in google and it rocks but again not total intuitive and a few extra keystroke but now that i understand how to use it it is awesome i use the gps all the time battery life i got a replacement battery that is wonderful last almost days now and i am a pretty heavy user webcam works better and had to fault since the iphone facetime require a wifi connection to even use it the update to for video call have help but still could be better here hope for better software soon
2) just ok hard to apply bubble applicator not much help these were really hard to apply the applicator flimsy im use to better credit card style applicator and lot of bubble when done when i try to reapp it look even folks on here love these so i am wonder if i received a faulty batch bum as i was excited about these
3) decent but not as good as a plantronic voyager especially outside i was excited after receiving this headset as i read some good it is a decent headset inside no better and terrible when there is any surrounding noise wind etc i leave it at my work desk now and only use it indoors when my plantronic voyager pro needs caller complain they cannot hear me and say my voice sound far a well it is however easy to hear other i wouldnt recommend it and strong suggest look into a plantronic voyager instead
4) better than most microusb charger edit this after two people said it was not helpful please read the like this charger very much it come with a micro usb cable that you can use with or without the wall charger if you want to use it with your computer simply unplug it from the charge ball and plug the usb end directly into your computer and the micro usb port into your devicethi charger has two features that most charger dont offer charge light that tell you when fully charged the light go out ability to wrap cable to keep excess cable out of the wayit works well on my htc evo blackberry bold and all my microusb bluetooth headset motorola htxt plantronic voyager blueant endure some charger do not have sufficient amperage to charge all phone but this one do
5) great adapter charge an iphone and microusb device simultaneous wiht no problem i have only two outlet in our car and want the ability to charge micro usb android phone battery case for iphone bluetooth headset and lightning at the same timethi device enable that no problem have had no issue no fuse blow or anything like that overall highly recommne
6) works well for phone convenient but not strong enough for an ipad i have a of micro usb device and this is great for a quick charge in an urgent charged my htc evo and blackberry bold but barely got of the way on my to carry in your computer bag or car for an urgent situation where you cant get to a power outlet
7) great case sleek durable and seem to protect pretty well i really like the sleek of this case the metallic back and the fact it still has rubber guard around the edge that provide drop and bump protection i use a screen protector and feel good to thing i dont like are the custom color buttons for your activate button siri go on in my pocket constant and i had to remove iti had a otterbox defend and it almost double the size of the phone got sick of how bulky it was and am very happy with this
8) works ok we have not found this to be much increment beneficial for us it do not seem to pick up very many channel and has been very glitchy overall havent found a clear reason for this device
9) so close to perfect in terms of a bluetooth so close to perfect this stays on the ear has decent incoming sound how you hear other but the microphone doesnt quite pick up your voice as well as i wish it couldi had a plantronic voyager pro that fell apart and several plantronic user were praise mpow so i gave this a try i have to say the voyager pro is a better headset particularly for outgoing sound quality also small complaint but incoming sound is a little than if like especially when i am walking outside even when it is prefer the original voyager pro caution that the more recent voyager arent as good and the legend has a proprietary charger vs on ear unlike so many other to pair and connect multiple phone a must for well in ear caution to pick the right of the three provided ear incoming sound but a little usb charge means your current set of cords will probably workthe plastic shell definitely seem more durable than that found on the plantronic negative is that the outgoing sound quality is mediocre at best base on what other tell me they i could turn the volume up on other a bit moreoverall a moderate recommendation
10) like the extend battery case wish button access and headset jack easy to use ill admit up front i had mixed feelings on get this overall i like it much better than i it has more than double battery life a good overall case provide good i would change volume and power buttons are hard to access wish the buttons were not quite as recess headset jack require i recommend this"
AOMKUI325W2TJ,electronics accessory computer component,B006C248BC,This product was retrieved because 'AOMKUI325W2TJ' often buys products in category 'Computers & Accessories' and 'B006C248BC' is also associated with category 'Computers & Accessories',"1) when it is on it works well however this is a nifty idea modern car have hand free bluetooth speakerphone built in this gizmo update your old car to that modern standard in fact this is something i have want for quite some time for my old car so i was excited to find this productwhen you pair it with your phone and turn it on it works pretty well i have try it a few times with iphone however my phone is out of that specific car most of the time and when i get back to drive it the connection is not automatic reestablishe i need to turn this bluetooth speakerphone off and back on for it to reestablish connection given that the power button is tiny and finicky this is not something i am willing to do all the time especially not when drivingso overall it is a good idea but questionable execution it may work for you better than it do for me if you are willing to work around its limitation
2) good sound quality easy onoff super tiny in your pocket i have been told this bluetooth headset sound best among the one i have or one i lost motorola claim this one has extra long range perhaps in close proximity this means strong signal anyhow i am happy on that thing that i love about this headset is how compact it fold when not in use it is the smallest i have when fully fold it is off the ear loop is also ambidextrous and easy to flip around for left or right ear no need to snap it off first like with other headset ive had it will fit in any tiny shirt or pant pocket or corner very headset is very easy to pair although they are all get much better these days in addition it tell you hour of talk time remain and so on every time you turn it on this is all good but i notice that without much talk it start saying hour and then so perhaps this battery indication is not the most reliable my only issue with this headset is that after prolonged use just keeping it on my ear my ear start to itch the strange thing is that it itch in the ear canal and this headset has nothing that protrude in there maybe it is just me or maybe there is something to this headset that could irritate the skin this is not a big deal for me because i normally fold the headset off when not expect a
3) light and easy to wear it do the job but it is hard to hear with it and i notice some people had a hard time understanding me"
A19PPFERQ3JFDS,electronics accessory computer component,B006C248BC,This product was retrieved because 'A19PPFERQ3JFDS' often buys products in category 'Computers & Accessories' and 'B006C248BC' is also associated with category 'Computers & Accessories',1) a fairly well construct headset im a daily commuter in a large bluetooth has become essential to my life due to recent law in the city and i rely on these for work and personal that being said i found the htxt to have both great perk and some noticeable flaw as of right now it is my primary device but that is more out of convenience than is no big deal like with every bluetooth device my iphone s was ready in under seconds the battery life is as advertise hour of talk time on each charge can be expect the charge is easy and fast the buttons are similar to previous bluetooth model and perform admirable even when pressed against your quality is always an issue for me and i found it to be just ok rarely would it static up red line and just turn into a mush i would stream some music in as well which sound about as good as one can expect from such a miniature speaker the mic works well too with nary an issue in terms of being heard on the other side the flipout mic operate as an onoff switch as well is exceptional fragile i would recommend not mess with it too much and simply unpaire the is hit or miss without the plastic joint the headset will fall off with too many sudden movements with it on it will hold in an acceptable fashion the joint can also can feel a bit rough around the edge which also hinder the comfort level once again the flipout mic and its fragile works against how you wear or use this headsetin terms of the motorola line of bluetooth headset i have found this one to be the most reliable one yet
A1U7LS93I03MFW,electronics accessory computer component,B006C248BC,This product was retrieved because 'A1U7LS93I03MFW' often buys products in category 'Computers & Accessories' and 'B006C248BC' is also associated with category 'Computers & Accessories',1) nice earpiece disclaimer i am review a headset that i received for free through the vine bluetooth do have another model motorola hx asin that not quite as nice as this one so ill be use this one instead of that other one from now to the hx this one seem to have a bit long battery life is slightly large so easy to handle but not so large as to be clumsy or uncool buttons are a bit easy to press maybe slightly more comfortable probably just psychological
A6SZZSMX7DQG1,electronics accessory computer component,B006C248BC,This product was retrieved because 'A6SZZSMX7DQG1' often buys products in category 'Computers & Accessories' and 'B006C248BC' is also associated with category 'Computers & Accessories',"1) simple comfortable clear the first thing i love about this was the package it came in a small box that was easy to open i wish more manufacturer would realize simple easy package is appreciate the directions were simple and straight forwardthe headset didnt come charged so i had to charge it first after it charged i pair it with my iphone which was total simple all i did was go into my setting open blue tooth and after turning on the headset set it to discover the device it did immediately and i didnt have to type in the security code located in the instruction its crystal clear when speak and i have small ear so often things dont fit well in my ear but this wasnt a problem it do have a great range i was wearing it all day and while in the garage and my iphone was in the upstairs bedroom i almost had a heart attack when my ear rang its quite comfortable and i forgot i was wearing itthe only criticism i have is that the light that tell you if its on or is really tiny id say people who cant see very well would have a very hard time with the in all it do a great job very clear i even try it while driving with the sun roof open and no complaint from the people on the other end of the headset and its been days and i still havent had to recharge itso far stars as always if i run into any problem ill edit my review
2) so simple so super works on my camera iphone iphone ipad wow this is excellent i have an iphone s so i have to use my white charger cord instead of the black cord but it works and charge fast it arrive already charged which would be good to know if youre buy this because you need to charge your device i had my iphone die in nyc and best buy were out of portable charger not i have portable charger this is great because it will also charge an iphone my husband simply by use the attach cable i can also use it for my digital camera and my ipad its quite simple to understand how to operate it im not that great when it come to stuff and didnt even need to read the directions to understand how to turn it on i did read the directions after try it out and super fast charge too and they are so is so appreciate and in the usa keep it simple it is keep it cool look it is very light and small enough to tuck in my clutch purse and keep it at a great value for a great price around at time of this reviewlove it"
A1VGXHHR08G044,electronics accessory computer component,B006C248BC,This product was retrieved because 'A1VGXHHR08G044' often buys products in category 'Computers & Accessories' and 'B006C248BC' is also associated with category 'Computers & Accessories',"1) love the ft range previous i had the motorola h with a bluetooth range of ft this htxt model has almost x the range at ft this is my favorite enhance feature because it allow more freedom from the physical location of the cell phone for example sometimes ill make a quick stop to drop off a box or buy some gas and i leave the cell phone in my car console with the htxt i dont have to put the cell phone in my pocket i can just leave it sitting on the console and continue the phone conversation and it stays in range the htxt make the quick stop more convenient
2) rainbow effect under indirect sunlight im still look for the perfect screen protector this spigen ultra optics version is nice because the plastic is firm enough so i was able avoid bubble in the main area some other product just make it impossible to avoid bubble this seem like a high quality product except there are things that would prevent me from saying its the best when view in indirect sunlight there is a rainbow prism effect the protector has a slightly texture surface so it make a slight swishy whine when quick running your finger across it and the edge tend to lift up form bubble just at the edge"
A3U2TAU45DBIJM,electronics accessory computer component,B006C248BC,This product was retrieved because 'A3U2TAU45DBIJM' often buys products in category 'Computers & Accessories' and 'B006C248BC' is also associated with category 'Computers & Accessories',1) could be a lot better this is an expensive bluetooth device and it could be better it is not loud and not extremely comfortable i am use to the motorola h series and these are quite comfortable easy to get on the ear and loud i do like that it is small and it stream well i picked this bluetooth because i want to stream my computer and it works great for that even though it is not as loud as other bluetooth device i also didnt notice a great deal of difference between this bluetooth and my h as far as distance there is no way this works feet away
AY49JOXTLDOG2,electronics accessory computer component,B006C248BC,This product was retrieved because 'AY49JOXTLDOG2' often buys products in category 'Computers & Accessories' and 'B006C248BC' is also associated with category 'Computers & Accessories',1) very clear but limited range the sound is very clear and distinct i had no problem walking around the house or driving in the truck motorola include type of ear pieces for any type of wearing style i prefer just the hook with no gel i cant handle have something stuck into my earpaire was super simple i turn the headset on and then turn the bluetooth on within seconds i was pair no special code no jump through hoop it work right out of the box btw i have a sony experia android phonei dont know where they get the foot distance thing the most i got was feet during my test i use one of those rolling ruler the contractor use i placed my phone on the ground just outside my garage door then walk down the street in a clear line of sight use the rolling ruler i got to feet when all sound die then on my return trip the sound didnt come back on until i was feet away from the phone i still think feet is a great distance for a bluetooth devicethi headset is light and stays put with just the hook talk time is about hour which is fine for me i can also listen to my music stream from my phone app games sound okay but they can be a bit choppy
