sample_id,user,query,product,attention_weight,drem_explanation,drem_attn_explanation,previous_reviews,title,image,description
126941-2033-431-65070,A2NT79L6B0GA4V,video games playstation accessory cable adapter,B000MIXFWA,0.49999297,"1. This product was retrieved because the user often buys products in category 'Video Games' and 'B000MIXFWA' is also associated with category 'Video Games'
2. This product was retrieved because the user often buys products of brand 'Mennon' and 'B000MIXFWA' is also associated with brand 'Mennon'
3. This product was retrieved because the user often buys products in category 'PlayStation 3' and 'B000MIXFWA' is also associated with category 'PlayStation 3'
","1. This product was retrieved for this query because of the product's popularity
2. This product was retrieved for this query because of the product's popularity
3. This product was retrieved for this query because the user often buys products related to product 'B009WHV3BM' which is also related to the query
","1) excellent quality these are high quality cable for a very good price imo im very satisfy with them
2) just what i need just what i need to use the component out connection on my ps i think because component technology has been around for a long time many people arent aware its capable of p resolution this is what i use to capture video game play on my pc i connect the component and optical audio out of my ps to thehauppauge colossus pci express internal card in my pc as long as your capture card support p or p and the game your capture is output in p or p you can record game play in hd use the component thehauppauge colossus pci express internal card support up to i not p in my experience capture video game play is best done use progressive rather than interlace therefore i set mine to p when capture games
3) hauppauge is quality imo capture video is something ive been do for a number of years for me hauppauge has always been a reliable name when purchase video capture cards ive been use this one for over month and it is no exception the only reason for stars is because it doesnt support p it do support everything up to and including iit use a pcie slot and contain its own builtin h high resolution encode so your cpu isnt do all the work it encode use a ts file format which i import powerdirector editingit come with component video input and pass through both rca and optical audio input and pass through for both and hdmi input unencrypted source only no pass through remote control and ir blast the hook ups you need to use the component video and rca audio connection picture with the product you will need to supply your own cable for hdmi and optical audio two software application for capture arcsoft showbiz and hauppauge wintv i brief test the showbiz app and it works fine it appear to be gear toward xboxp video game capture personally i use the wintv app for all my capture no matter what the sourcethe card was easy to install and has been working flawless the capture quality is excellent im very satisfy with this purchase",PS3 Component AV Cable,https://images-na.ssl-images-amazon.com/images/I/61GlAeak8rL._SY550_.jpg,['Features Separate Left And Right Audio Plugs For Connection To An Amplifier Or Hi-fi']
110508-2033-431-65071,A1RIA11T4QKQIO,video games playstation accessory cable adapter,B000MIXFWA,0.49999464,"1. This product was retrieved because the user often buys products in category 'Video Games' and 'B000MIXFWA' is also associated with category 'Video Games'
2. This product was retrieved because the user often buys products of brand 'Mennon' and 'B000MIXFWA' is also associated with brand 'Mennon'
3. This product was retrieved because the user often buys products in category 'PlayStation 3' and 'B000MIXFWA' is also associated with category 'PlayStation 3'
","1. This product was retrieved for this query because of the product's popularity
2. This product was retrieved for this query because of the product's popularity
3. This product was retrieved for this query because the user often buys products related to product 'B000067RC4' which is also related to the query
","1) good but i received a defective product from seller warehousedeal which suck however i purchase the same model later when it was on sale and all i can say it is great i can fit many device on it without worry about a powersurge and it is nice that there are a few phone line port for my dsl connection that can be use
2) good but buy an hdmi cable i bought this thinking foolish it was an hdmi to hd component cable why no one has made a good one is surprising however i use this on my cousin ps and it works quite well i would however only buy this if your tv doesnt have any hdmi port open
3) great durable headphone these are pretty reliable headphone and relatively inexpensive i bought these after my jvc or something cable sort of broke because of the straight headphone jack design thankful i bought those for the great thing about these headphone is that they stay in the ear pretty well sound great albeit bassy durable and incorporate a degree headphone jack which allow for more protection when pull the plug out of the device
4) good purchase need an extra usb charge cable after my old samsung one stop working this is well built for the price and is perform as advertise i bought the feet version and it is quite long this fit my purpose but the feet is suggest if you want something similar to the cable that came with your phone
5) hate microusb design but this is a good able unfortunately i manage to screw up this cable but that the fault of micro usb being in general quite flimsy when compare to apple lightning cable design however this overall build of this product is quite good and i have no doubt it would have last long if i wasnt so careless",PS3 Component AV Cable,https://images-na.ssl-images-amazon.com/images/I/61GlAeak8rL._SY550_.jpg,['Features Separate Left And Right Audio Plugs For Connection To An Amplifier Or Hi-fi']
88298-2033-431-65072,A2U2J7MDEF572G,video games playstation accessory cable adapter,B000MIXFWA,0.8538495,"1. This product was retrieved because the user often buys products in category 'Video Games' and 'B000MIXFWA' is also associated with category 'Video Games'
2. This product was retrieved because the user often buys products of brand 'Mennon' and 'B000MIXFWA' is also associated with brand 'Mennon'
3. This product was retrieved because the user often buys products in category 'Cables & Adapters' and 'B000MIXFWA' is also associated with category 'Cables & Adapters'
","1. This product was retrieved for this query because of the product's popularity
2. This product was retrieved for this query because the user often buys products related to product 'B0009M069Y' which is also related to the query
3. This product was retrieved for this query because the user often buys products related to product 'B002ZIMEMW' which is also related to the query
","1) very cool simple and elegant this case lives up to the description and the review its well stitch the lining is a nice choice of soft material the macbook air fit snug inside and the faux leather is really well done i actually kind of prefer that its not really leather i like the magnetic closure the envelope design always get a smile or a nod or a head turn you look badass rolling into a meeting with your airbook in this case
2) total overprice but great result my set up a ps on a i hd lcd television the difference between use the old rca video cable and then get this component cable is like night and day everything from the ps looks a million times better this is as good as your standard def ps is gonna look on an hd screen but with the component out you can set the ps to output to a x aspect ratio so at least its do a full screen blow up this cable is crazy expensive for what it is but if youre still use a ps in an hd world its probably worth get
3) cheap and cheap made be gentle okay ive been on professional set a ton so i know real sandbag they are sewn shut and they are bulletproof sure and they are a piece this set of bags for is a great deal the zipper are plastic tooth but of reasonable quality i read a bunch of review and took the advice to fill them with pea gravel rather than sand it just made sense considering the bag isnt technical seal so for worth of gravel from home depot you can get more expensive even small pea gravel at a pet shop look in the fish dept ive got reasonably well made sand bags that do the trick or do is not a handle on the blackon side of the bag there is only a handle on the blue and black striped side if they would have add grommet to secure the middle at the handle and given it a handle on the blackon side stars but for the price its hard to like them but they are cheap so be careful i made the mistake of treat one like a real sandbag and toss it it split right open on the seam and out came all the sand filling and went everywhere i threw that one out lesson have these on set a bunch i am wish more and more that id fill them with sand ill update again after i swap the to two bags now they keep tear open when you set them down they are just cheap but even if i buy a second set im still ahead of the game if id bought into matthews bags
4) cant be beat for the price i am type this review on the keyboardon a mac there no usb port on this keyboard which is a bummer since that typically where i plug in the mouse but the action is nice and the mac recognize it without any trouble one of the review said that the key light up they do not i wasnt expect that for but would have been nicelook great feel good very happy with it
5) love these case i have ton of these for hard drive cable cf card reader travel tool card games etc these are just great handy size case to store and transport all kind of stuff and yes portable usb drive fit perfectly of coursethi particular model has a nice ribbed exterior that i really like",PS3 Component AV Cable,https://images-na.ssl-images-amazon.com/images/I/61GlAeak8rL._SY550_.jpg,['Features Separate Left And Right Audio Plugs For Connection To An Amplifier Or Hi-fi']
9641-2033-431-65073,A2X2C1EBC1331I,video games playstation accessory cable adapter,B000MIXFWA,0.8158576,"1. This product was retrieved because the user often buys products in category 'Video Games' and 'B000MIXFWA' is also associated with category 'Video Games'
2. This product was retrieved because the user often buys products of brand 'Mennon' and 'B000MIXFWA' is also associated with brand 'Mennon'
3. This product was retrieved because the user often buys products in category 'PlayStation 3' and 'B000MIXFWA' is also associated with category 'PlayStation 3'
","1. This product was retrieved for this query because of the product's popularity
2. This product was retrieved for this query because the user often buys products related to product 'B0046HAW7Y' which is also related to the query
3. This product was retrieved for this query because the user often buys products related to product 'B0029L0IM8' which is also related to the query
",1) for the ps definitely a major step up from composite cable since my original ps ps die that means my newest ps doesnt have it at all so i have to use a ps to play ps games the ps did a very good job of upscale psp games and you didnt even need to use component cable as you were on a ps so hdmi did the were the ps version of the cable but they were just fine on ps and it even say so on the package play ps games over composite on an hdtv is wellknown for making pretty much any game look terrible ive experienced this first hand and was finally fed up with the abysmal picture quality it depend on your tv as well but its undoubted horrible make everything look bad because its just one video cable and two audio cable the audio is the left and right stereo which is decent but the redgreenblue signal all get sent through the one yellow cable which means lot of data is lost and of lesser quality composite can only handle a max re of up to i while component can handle up to p and possibly beyond obviously with component all three video signal are sent individually so this is no long an issuea far as the difference it make night and day text was nigh unreadable over composite and ton of detail was blur out and the colors were muddy and fade component make all the colors more vibrant and poppy and on various games with p support really make the games look x better than normal notable example are tekken and burnout and revenge and the socom games the picture is also bright and much sharper and crisp than normal unfortunately in some title this help bring out jagged edge due to the lack of antialiase in most ps games its not at all but its a small price you pay for superior image qualitythe cable main plug fit very tight into the ps and the cable themselves are goldplate which is great for prevent longterm corrosion and thus limiting the speed of the video signal slow decrease in quality over time if you have an hdtv or even an edtv get these cable for your ps even if the game doesnt support p the colors and other detail such as fine lines and text will become much easy to cable are also a nice alternative to those with early hdtv set which came without hdmi port the only reason these dont get a is because while they dont really have any con the difference in quality isnt mindblowe to the point where you absolutely need to buy these cable,PS3 Component AV Cable,https://images-na.ssl-images-amazon.com/images/I/61GlAeak8rL._SY550_.jpg,['Features Separate Left And Right Audio Plugs For Connection To An Amplifier Or Hi-fi']
172656-2033-431-65074,A3P0D9VN21ALRC,video games playstation accessory cable adapter,B000MIXFWA,0.85154885,"1. This product was retrieved because the user often buys products in category 'Video Games' and 'B000MIXFWA' is also associated with category 'Video Games'
2. This product was retrieved because the user often buys products of brand 'Mennon' and 'B000MIXFWA' is also associated with brand 'Mennon'
3. This product was retrieved because the user often buys products in category 'PlayStation 3' and 'B000MIXFWA' is also associated with category 'PlayStation 3'
","1. This product was retrieved for this query because of the product's popularity
2. This product was retrieved for this query because the user often buys products related to product 'B008KNVBPC' which is also related to the query
3. This product was retrieved for this query because the user often buys products related to product 'B004QQY2JO' which is also related to the query
",1) works great however i initially thought it was broken wouldnt fit into the back of my ps well unlike the standard component cord that came with the ps which fit in smooth this cord fit in about halfway then kinda got stuck i hunt around through searching and it in fact wasnt broken i just need to push pretty hard to get it to pop in the first time nothing broke and it works just fine slide in and out more smooth now just posting in case someone else runs into this,PS3 Component AV Cable,https://images-na.ssl-images-amazon.com/images/I/61GlAeak8rL._SY550_.jpg,['Features Separate Left And Right Audio Plugs For Connection To An Amplifier Or Hi-fi']
96059-2033-431-65075,A3M04IJGN9JXMH,video games playstation accessory cable adapter,B000MIXFWA,0.4999224,"1. This product was retrieved because the user often buys products in category 'Video Games' and 'B000MIXFWA' is also associated with category 'Video Games'
2. This product was retrieved because the user often buys products of brand 'Mennon' and 'B000MIXFWA' is also associated with brand 'Mennon'
3. This product was retrieved because the user often buys products in category 'PlayStation 3' and 'B000MIXFWA' is also associated with category 'PlayStation 3'
","1. This product was retrieved for this query because of the product's popularity
2. This product was retrieved for this query because of the product's popularity
3. This product was retrieved for this query because the user often buys products related to product 'B005NGKR54' which is also related to the query
","1) is what it is it is what it is say what it do and do what it say switch to this to allow usage of a game video recorder that require component instead of hd minimal loss of video quality when compare to full hd hdmi hookup
2) would not consistent pair this unit would not consistent pair with my galaxy nexus verizon use the same phone in a ford with sync zero problem in that auto",PS3 Component AV Cable,https://images-na.ssl-images-amazon.com/images/I/61GlAeak8rL._SY550_.jpg,['Features Separate Left And Right Audio Plugs For Connection To An Amplifier Or Hi-fi']
82798-2033-431-65076,A2F4BNBT5GNWZJ,video games playstation accessory cable adapter,B000MIXFWA,0.89977956,"1. This product was retrieved because the user often buys products in category 'Video Games' and 'B000MIXFWA' is also associated with category 'Video Games'
2. This product was retrieved because the user often buys products of brand 'Mennon' and 'B000MIXFWA' is also associated with brand 'Mennon'
3. This product was retrieved because the user often buys products in category 'PlayStation 3' and 'B000MIXFWA' is also associated with category 'PlayStation 3'
","1. This product was retrieved for this query because of the product's popularity
2. This product was retrieved for this query because the user often buys products related to product 'B000IN09C8' which is also related to the query
3. This product was retrieved for this query because the user often buys products related to product 'B0019825B4' which is also related to the query
","1) panasonic cordless telephone battery hhrpab as advertise when it come to shop for battery i usually look for four things are the battery real oem battery as advertise and not cheap copy do the battery come in their factory seal package are the battery fresh and not old stock are the battery sold by a reputable seller with similar sales and satisfy i purchase these battery from the seller good as new electronics they were ship fast were the real thing and arrive in factory seal panasonic package and appear to be new stock upon charge use they work as they should and held a charge just like the other have over the years i have own the same phone system that use these battery for ten years so i can tell when they are working properlywith all those criteria met i can only give a star review these battery from good as new electronics are as advertisedthank for reading
2) ps component av cable good alternative if you have to use component video on the ps i move my old ps fat system to an old sony plasma hdtv that only had one dvi and one component video input that support hdtv format i try to use an hdmi to dvi converter cable so i could use the hdmi output from the ps but could not get it working properly with my tv so i was forced to use the component video input on the tv and thus bought these cablesbottom line i was actually pleased with the quality of the signal this av cable produce i can barely discern much quality difference from the hdmi quality i was get on my other plasma set if you have no choice but to use component video on your ps dont fret these cable do a good jobthank for reading
3) kingston valueram good quality as always from kingston i install these on a intel motherboard x gb and they work perfectly for the price this is one of the better value out there these were some of the lowest price dram i could find for a gb make reliable dram i have purchase their product many times in the past and they stand behind their product as well if you need support and call them someone answer the phone and is typically located here in the states which say a lot for today tech company support experience i had a question about compatibility of this module and when i call kingston i got a real person who had a real answer very quick this is probably the fourth time in the last five years i have had a positive experience with kingston support four out of fouri recommend these to anyone look as long as you check the compatibility with your system and they are the right for reading
4) logitech m wireless mouse after a couple of month this is a winner good mouse for a great price before purchase this mouse i was use the logitech v bluetooth wireless mouse for about three years the v start acting funny so it was time to look for a new one well when i search on bluetooth mice it appear the choice have narrow over the last few years and the usb mice have become the better quality lower cost optionafter look around it was clear the logitch ms rate well and that they were a top seller base on this fact alone i thought i would give one a try the only thing left was what color i usually dont fret too much about such things but then i saw this circuit board design in a bluish color and winner that was what i line after a couple of month of use i am extremely pleased with this mouse the usb plug is low profile and do not get in the way on my three year old sony vaio laptop and the mouse itself can be use on most any surface with great track one thing i like about my bluetooth mouse was that it work on most any surface same with this onethe m track well is portable for laptop use and it fit nicely ergonomic in the hand i have had some minor challenge with get the right double click rhythm down at times and once in a while it do not highlight a single word in some app with a double click but other than that a great little mousewould recommend this to anyone look for a good portable versatile mousethank for reading",PS3 Component AV Cable,https://images-na.ssl-images-amazon.com/images/I/61GlAeak8rL._SY550_.jpg,['Features Separate Left And Right Audio Plugs For Connection To An Amplifier Or Hi-fi']
31495-2033-431-65077,A3TP8U0RSGEC3L,video games playstation accessory cable adapter,B000MIXFWA,0.81168044,"1. This product was retrieved because the user often buys products in category 'Video Games' and 'B000MIXFWA' is also associated with category 'Video Games'
2. This product was retrieved because the user often buys products of brand 'Mennon' and 'B000MIXFWA' is also associated with brand 'Mennon'
3. This product was retrieved because the user often buys products in category 'PlayStation 3' and 'B000MIXFWA' is also associated with category 'PlayStation 3'
","1. This product was retrieved for this query because of the product's popularity
2. This product was retrieved for this query because the user often buys products related to product 'B00I7JZNIU' which is also related to the query
3. This product was retrieved for this query because the user often buys products related to product 'B00007M1TZ' which is also related to the query
","1) as advertise i mainly bought this just to change how my ps is connected as the tv has only hd input hdmi component and i have other device apple tv mac mini with hdmi output only i still get full p hd from the ps as with no signal issue
2) excellent for macbook pro i bought this for myself but my wife use it mostly as she travels a lot more than i do it has enough room to store all of the mbp accessory she needs to take with on trip including her heat shift pad and it help to be able to unzip it straight down the middle when go through airport security if we both travelled a lot together and took both laptop id buy another
3) works with mac mini server mid just upgrade my mac mini server mid from gb to gb with this it recognize the memory right away with no issuesnote im not sure about some of the negative review whether they were due to not being properly or actually due to a defective product as far as i can recall ive only use corsair brand memory once before in a macbook pro early which also work first time and has been ever since i would have no issue buy this brand of memory this same machine also has a boot camp partition with window which also doesnt have any issue with this memory not that i expect any
4) works right out of the box central florida switch isp from not so bright house network cable service mbp to centurylink adsl service mbp plug it in turn it on wait for adsl sync reconfigure apple time capsule from static to dhcp and reboote after a few minutes everything was in sync mbpsnote i did actually call centurylink tech support at one point as it didnt seem to be connect thought we had pppoe service and need usernamepassword but they said they dont use pppoe only dhcp they provided the internal setting which i checked were already the default in the bridge after a reboot and a few minutes of patience it work with no change to the bridge default and no change to my exise time capsule setup except to switch it to dhcp service appear to be configure as always on so no change in from prior cable serviceupdate no change to review or rating just note that after month of x use it continue to work well with no issuesupdate no change to review or rating just note that after almost a year of x use it continue to work well with no issue also we had a service interrupt this past weekend after talk to centurylink tech support they noted the adsl sync from their end but that the modem wasnt get its ip configuration they initially suggest calling the support line for zoom but before we end the call they received an outage report for the area which was resolve within an hour once the centurylink was resolve the modem obtain the ip setting on its own without have to power cycle it again
5) nice system i originally bought this to replace a broken dvdvh combo system i dont use vhs anymore the bluray feature is useful as we only had a ps in another room previous i also like the iphoneipod dock for play music although i dont use it as much as we dont have wire network in the room where this is located i connected this to an apple airport express which then also let me connect the output of that to the aux input on this so that we can use airplay instead of have to dock a device which then also make it easy to control playback as the stereo that our main tv is connected to appear to have stop working ive considered swap this with the ps in order to have surround while watch movies on that tv againthe only drawback for me is that this one is instead of the that my other old stereo support but i didnt need in the room i originally bought this for when im actually ready to buy another new unit im likely to look for a similar sony model with in reading some of the other review i cant say much regarding sound quality as i wasnt expect the best of the best from a system in this retail price range i just want a simple allinone bluraydvd player with amfm radio and surround and at least one aux input i have much better and large speaker set up in the room where i mainly watch movies with surround you get what you pay one of the comment about network im somewhat confuse as to why the reviewer said it should have come with wifi or ethernet as it do come with ethernet and is how mine is set up although the other end is an airport express as i already had that i didnt feel like spend additional on the unitasker wifi adapter for this",PS3 Component AV Cable,https://images-na.ssl-images-amazon.com/images/I/61GlAeak8rL._SY550_.jpg,['Features Separate Left And Right Audio Plugs For Connection To An Amplifier Or Hi-fi']
184841-2033-431-65078,A6VZY3WM01HLS,video games playstation accessory cable adapter,B000MIXFWA,0.8357494,"1. This product was retrieved because the user often buys products in category 'Video Games' and 'B000MIXFWA' is also associated with category 'Video Games'
2. This product was retrieved because the user often buys products of brand 'Mennon' and 'B000MIXFWA' is also associated with brand 'Mennon'
3. This product was retrieved because the user often buys products in category 'PlayStation 3' and 'B000MIXFWA' is also associated with category 'PlayStation 3'
","1. This product was retrieved for this query because of the product's popularity
2. This product was retrieved for this query because the user often buys products related to product 'B004W2JL2A' which is also related to the query
3. This product was retrieved for this query because the user often buys products related to product 'B001ID829O' which is also related to the query
","1) great product i ordered the generic cable first and it work ok but i ordered this one because i had the feeling it would be better and it was the picture is much better and these cable are actually sony brand so you know theyre quality they are also k gold plate and they really do work well they are well worth the money now if only the price would go down a bit on the monster xbox not component cable lol
2) great flash drive i got this to use with my car stereo with a usb input works great great writeread speed and very compact youd hardly know it was stick out of my head unit
3) works well got these for my alienware mx r and they work pretty well its hard enough to use up the gb the laptop came with but these were a good deal so i thought id try them and i put the old gb in another laptop one stick went out and komputerbay honor the lifetime warranty and replace it with another stick that did not work on arrival but they replace it again and that one works great",PS3 Component AV Cable,https://images-na.ssl-images-amazon.com/images/I/61GlAeak8rL._SY550_.jpg,['Features Separate Left And Right Audio Plugs For Connection To An Amplifier Or Hi-fi']
4703-2033-431-65079,A1PZE2G6NKJR9,video games playstation accessory cable adapter,B000MIXFWA,0.4997249,"1. This product was retrieved because the user often buys products in category 'Video Games' and 'B000MIXFWA' is also associated with category 'Video Games'
2. This product was retrieved because the user often buys products of brand 'Mennon' and 'B000MIXFWA' is also associated with brand 'Mennon'
3. This product was retrieved because the user often buys products in category 'PlayStation 3' and 'B000MIXFWA' is also associated with category 'PlayStation 3'
","1. This product was retrieved for this query because of the product's popularity
2. This product was retrieved for this query because of the product's popularity
3. This product was retrieved for this query because the user often buys products related to product 'B008PO5CSI' which is also related to the query
",1) great cable i use this cable for my ps on my toshiba hdtv and i can notice the picture quality difference compare to the composite cable when play my favorite game god of war its spec is only for ps in this page but this cable works very well for my ps and its long enough its worth of the money,PS3 Component AV Cable,https://images-na.ssl-images-amazon.com/images/I/61GlAeak8rL._SY550_.jpg,['Features Separate Left And Right Audio Plugs For Connection To An Amplifier Or Hi-fi']
172072-4170-100-67579,A3BZJTIOVAU6V6,cell phone accessory basic case,B000NLSGA2,0.49949232,"1. This product was retrieved because the user often buys products in category 'Cell Phones & Accessories' and 'B000NLSGA2' is also associated with category 'Cell Phones & Accessories'
2. This product was retrieved because the user often buys products of brand 'Premier' and 'B000NLSGA2' is also associated with brand 'Premier'
3. This product was retrieved because the user often buys products in category 'Basic Cases' and 'B000NLSGA2' is also associated with category 'Basic Cases'
","1. This product was retrieved for this query because of the product's popularity
2. This product was retrieved for this query because of the product's popularity
3. This product was retrieved for this query because the user often buys products related to product 'B00G2TK76A' which is also related to the query
",1) super protective but add bulk i dont love this case because it is bulky but it certainly is protective its the case i would use if i were go on a hike or to the beach but not my everyday case,Otterbox Defender Series Samsung Galaxy S5 Case - Frustration Free Packaging Protective Case for Galaxy S5 - Neon Rose (Whisper White/Blaze Pink),https://images-na.ssl-images-amazon.com/images/I/81MMDjOj%2BlL._AC_SY879_.jpg,"['Robust, 3-layer protective case withstands drops, bumps and shock', 'Scratch protection - Your device stays as pristine as the day you brought it home with side and back coverage', 'Shock-absorbing interior - Case absorbs and dissipates shock, cradling your device from drops', 'Slim Profile - Boasting a smooth surface and slim profile, My Symmetry Series fits right in your pocket', 'Precision fit - Each card is precision cut to fit perfectly in the window of My Symmetry for Galaxy S5']"
31298-4170-100-67580,A3ACHJERBFF8N0,cell phone accessory basic case,B000NLSGA2,0.49938396,"1. This product was retrieved because the user often buys products in category 'Cell Phones & Accessories' and 'B000NLSGA2' is also associated with category 'Cell Phones & Accessories'
2. This product was retrieved because the user often buys products in category 'Basic Cases' and 'B000NLSGA2' is also associated with category 'Basic Cases'
3. This product was retrieved because the user often buys products of brand 'Premier' and 'B000NLSGA2' is also associated with brand 'Premier'
","1. This product was retrieved for this query because of the product's popularity
2. This product was retrieved for this query because of the product's popularity
3. This product was retrieved for this query because the user often buys products related to product 'B009NHAF5G' which is also related to the query
","1) screen protector sticks to screen leaves bubbly dark track where you touch it my employer supply an otterbox defend case with my company galaxy s i took great care during the installation of this watch in wonder as a phone that was a little large than my s turn into something the size of a dashmount gps from a decade agoit sturdy built and ive no complaint in quality of workmanship however i was forced to give the product two stars because the screen protector has a problem which make the case unworkable for me i dont know if this is a problem limited to a select few case or is typical of the product but i do know that according to otterbox website customer service is current experience a high call volume and response times are greater than expect rma looks to be a long drawnout process tooso on to the problem when i assemble my case the screen protector seem to have a ride height it maintain from the screen under it in another review they said there were no air bubble i agree at first unfortunately this seem to be because its all air when i start use the phone the protector would stick to the screen under it in area that steady increase with use now there is a pattern of air bubble where the protector is stuck down which make it hard to see in normal lighting and become a real challenge outdoors its item were ship together and i applied them together i did not once touch the screen or the inside of the protector there should have been no contamination or anything that would cause this thing not to work
2) the suv of uninterruptible power supplies filling the gap between the sus and the subcompact s the backup pro series fill the gap between the small enclosure smartup and the homeuse small business s and s the vertical form factor keeps the footprint down as compare to the flat style unit i purchase this unit to replace the previous pro i had been use for years when the battery need to be replace the price of the new unit was not much more than the replacement battery for the old unit the new unit has a nice functional lcd display and more function for powerchute than the previous one i also purchase the brbpg battery pack which basically add two more battery to the runtime of the unit it also provide some masterslave functional which can be use for simplistic automation such as turning sub device on when the main device is power upi use this device to run my fulltower desktop and entertainment equipment im mostly rating this unit base on my experience with the previous device until ive had this one long enough to give a perspective on lifespan
3) unapologetic suck power and burning silicon like the of video cards my evga nvidia geforce gtx once an benchmark smoking in dollar graphics card has finally reach the point where new games arent playable at all and new entrylevel cards are beginning to outrun it its only taken years dif you are look at this product you are likely aware that the only thing it shares with the gtx ti is the name the rest of the hardware is a with one additional multiprocessor disabled possibly chip with a core that didnt pass muster great review of the underlying hardware are available from all the normal hardware test site so ill focus on the evga and classified portion of this cardi have dealt with evga hardware personally and professional for go on six years now and can find nothing bad to say about the company which is remarkable coming from me you get the feeling own their product that they make the kind of product they themselves would like to own they stand behind their hardware offer awesome warranty or lifetime depend on the hardware and provide all the overclock and monitor tool you needthe classified card is large it took up all of the available space in my alienware full tower between the drive cage and the pci case slot so much so in fact that i had to remove my ide cable for lack of a place to run it and both cards had to be insert at an angle line up with the dvi port and rotate into place seat and slot there is just enough room for a sata cable to lay between the drive cage and the end of the cardi install the cards in my evga x sli x motherboard pull out my though the card instruction recommend installation in the st and rd pcie slot i want dualslot x bandwidth not some hobble xx monkey business knowing better naturally i placed then in the first two x slot the fan side of these cards with the red stripe is bowed out and when they were placed in the adjacent slot i found that they actually pushed on each other cause an awkward sort of lean in the plastic they work so i fire up my system installation of the driver was unremarkable a couple of reboot later i was up and running the problem i immediately notice was brought to light by evga own precision software at idle as idle as aero get at least gpu was sitting at a comfortable c while gpu sweated up around c launch a game with sli brought the temperature up the cool system in the card will rev the fan up to keep the temperature from exceed c and gpu hit that gpu went much farther than that i consider temperature to be too high for my comfort play an old game like tf didnt cause a problem other than my concern that one card was c hot than the other running a directx demo program with tessellation utilize the card fully however and my system soon reboote itselfafter the second reboot in two days that little nag install in x slot and kept coming up in my mind and so i did a little research about the impact of xx versus xx i found that the expert noted only a performance different of fps in most games and were not running below the sli bridge make up a lot of the difference it appear so i move gpu to the third x slot and now both cards stay about the same temperature all of the time i have had no problem play games with the notable exception that my mousetrack in some games has improve so much that i have to adjust my fps habit to compensate for the changesso the classified cards are huge they need a lot of juice pin and pin on each and i see no possible way to actually run three of these in sli without replace the heatsink with a waterblock to get rid of the heat that being said they are built for overclock and for the price of one of these cards you can speed it up to compete easily with much more expensive choice and the evga logo on the edge of the card lights up white shame on evga for not printing in their installation manual no stupid i said use the st and rd slot i dont care what you think you know about bandwidth as it apply to sli do what i say before you burn your house downim hope for another years with this next generation of evga graphics cards",Otterbox Defender Series Samsung Galaxy S5 Case - Frustration Free Packaging Protective Case for Galaxy S5 - Neon Rose (Whisper White/Blaze Pink),https://images-na.ssl-images-amazon.com/images/I/81MMDjOj%2BlL._AC_SY879_.jpg,"['Robust, 3-layer protective case withstands drops, bumps and shock', 'Scratch protection - Your device stays as pristine as the day you brought it home with side and back coverage', 'Shock-absorbing interior - Case absorbs and dissipates shock, cradling your device from drops', 'Slim Profile - Boasting a smooth surface and slim profile, My Symmetry Series fits right in your pocket', 'Precision fit - Each card is precision cut to fit perfectly in the window of My Symmetry for Galaxy S5']"
77081-4170-100-67581,A20NJHXCDTDS0J,cell phone accessory basic case,B000NLSGA2,0.49999225,"1. This product was retrieved because the user often buys products in category 'Cell Phones & Accessories' and 'B000NLSGA2' is also associated with category 'Cell Phones & Accessories'
2. This product was retrieved because the user often buys products in category 'Basic Cases' and 'B000NLSGA2' is also associated with category 'Basic Cases'
3. This product was retrieved because the user often buys products of brand 'Premier' and 'B000NLSGA2' is also associated with brand 'Premier'
","1. This product was retrieved for this query because of the product's popularity
2. This product was retrieved for this query because of the product's popularity
3. This product was retrieved for this query because the user often buys products related to product 'B007RIFMQA' which is also related to the query
","1) five stars its otter box absolutely love the case compare to other iv had
2) great buy bought of these for office build i read the review on the power supplies so i upgrade them to the season power supplies just in case solid case made of steel which is a plus
3) nice ups this is a very nice ups i use this for modem and route highly recommend
4) great headset i own headset made by sennheiser this headset is a whole new ballpark over the pc mic is clean sound the headphone sound awesome its a must because shade said so these are approve
5) the best semi modular med level psu on the market ive use of these in build as i own the watt plus platinum myself they are a solid med level semi modular psu",Otterbox Defender Series Samsung Galaxy S5 Case - Frustration Free Packaging Protective Case for Galaxy S5 - Neon Rose (Whisper White/Blaze Pink),https://images-na.ssl-images-amazon.com/images/I/81MMDjOj%2BlL._AC_SY879_.jpg,"['Robust, 3-layer protective case withstands drops, bumps and shock', 'Scratch protection - Your device stays as pristine as the day you brought it home with side and back coverage', 'Shock-absorbing interior - Case absorbs and dissipates shock, cradling your device from drops', 'Slim Profile - Boasting a smooth surface and slim profile, My Symmetry Series fits right in your pocket', 'Precision fit - Each card is precision cut to fit perfectly in the window of My Symmetry for Galaxy S5']"
