Query	electronics portable audio video mp player accessory charger
Product	B005FUNYSA	https://www.amazon.com/dp/B005FUNYSA						0	0	0														
37.17836	User/query--<bought_together>--B004LTEUDO(https://www.amazon.com/dp/B004LTEUDO)--<bought_together>--Product																							
32.79262	User/query--<also_viewed>--B00D82O68Y(https://www.amazon.com/dp/B00D82O68Y)--<bought_together>--Product																							
6.94214	User/query--<brand>--C&amp;E(brand)--<brand>--Product																							
																								
Query	electronics portable audio video																							
User ID	AQY4V6DIU4QT1	Reviews	compact and convenient very useful for winter use in wi i no long have to take my glove off to use my phone i have try use smart glove but found that they dont work that well the stylus provide accuracy that smart glove didnt provide with the add feature of a ball point pen it just make this even more durable tip	great charger at great price found this charger and had my wife buy for our phone she was amazon prime at the time charger is great has high output port for quick charge and allow us both to charge when in the same vehicle the size is great for storage and travel if you are go to be in a different pool the charger fit our evo g lte phone with otterbox defend case when our old charger charger had too much plastic on usb connect to fit in case	good protection good screen protection but add alot of glare making hard to see at times install was easy just read the instruction careful	great charger i no long need to carry multiple charger for my samsung note htc evo g lte and iphone i use my evo hot spot a lot for my tablet so my phone is always need to be charged my kid use our old phone lg optimu for play games no matter what it always seem that someone forgot there charger and need to share this is less of an issue now with the dual output since we always had extra charge cable from our vehicle charger i also use the charger for my wife nook hd now she wants one for here own and we will be purchase another one	great power pack this replace my old external battery that start to act up after i drop it the rugged package and large capacity was a definite plus over my old one also have kid it seem that something is being spill being waterproof was another had to test that yet running multiple devicessamsung note htc evo g lte and iphone have extra power is always good i spend a lot of time outdoors and not have to be plug into a wall is very important my old external battery only had a single output with dual charger output on the powerpak xtreme it is another great upgrade from my old external battery																	
Product	B003ZBZ64Q	https://www.amazon.com/dp/B003ZBZ64Q						0	0	0														
39.80663	User/query--<bought_together>--B00KBMRNQG(https://www.amazon.com/dp/B00KBMRNQG)--<bought_together>--Product																							
38.20925	User/query--<bought_together>--B00GH0JXAK(https://www.amazon.com/dp/B00GH0JXAK)--<bought_together>--Product																							
32.79937	User/query--<bought_together>--B00BZDK3XK(https://www.amazon.com/dp/B00BZDK3XK)--<bought_together>--Product																							
																								
Query	electronics computer touch tablet accessory screen protector																							
User ID	AHI30QTAFQMTW	Reviews	ok this touch screen pen is perfect it has a good design it looks like pretty good and i recommend it for everybody it is very usefull	perfect it is very useful every place i go i carry it with me and i have my device with baterry all time	perfect it is very useful it works perfect it has good material and it is very resistant and it permit to my ipad	everything ok this screen protector is very useful it fit perfect ant it seem there is nothing in the screen very nice	ok this screen protector is very beautiful it has a good design and it fit perfect to my cellphone i love it																	
Product	B008OHNZI0	https://www.amazon.com/dp/B008OHNZI0						0	0	0														
34.57982	User/query--<bought_together>--B009QQMEEY(https://www.amazon.com/dp/B009QQMEEY)--<bought_together>--Product																							
31.93412	User/query--<bought_together>--B00IIWKQWE(https://www.amazon.com/dp/B00IIWKQWE)--<bought_together>--Product																							
27.92878	User/query--<bought_together>--B008THTTMQ(https://www.amazon.com/dp/B008THTTMQ)--<bought_together>--Product																							
																								
Query	electronics accessory computer component																							
User ID	AH3ZTQY19R9AA	Reviews	works well this is my th unit in the past years i guess i wear them out as i am on them hour a day	great bluetooth with few issue replace my lost plantronic unit overall very happy the only major issue is this unit disable the volume control on my blackberry curve love the feel and battery life	amazing so far the best ok i must have earpiece both over the ear and inside so far this by far seem to be the best beat the bose on sound quality and the blueant on volume try it you will like it retail package only dont like seconds	works well as a thin case as well no issue what so ever the best part is the skin the slid in holster works well but the clip can dig into your waist some	buy only if you want to be cool i have no idea what the negative comment are all about there is enough info out there state the limitation of the neo but its still the best out therei was in a bore meeting this am and look at my email text personal email the guy sitting on either side were in total awe of my geek that what happen when you bring a new toy into a meeting full of life is three days love answer phone or return them with phone in both the note and s but the neo will only sync with one at a time take minutes to a large band as the one provided ill only fit small to medium wrist nice one avail on amazon																	
Product	B008OHNZI0	https://www.amazon.com/dp/B008OHNZI0						0	0	0														
7.92337	User/query--<write_based_on_query>--armor(word)--<write>--Product																							
7.68484	User/query--<write_based_on_query>--bubble(word)--<write>--Product																							
5.82225	User/query--<categories>--Computers & Accessories(categories)--<categories>--Product																							
																								
Query	electronics portable audio video mp player accessory charger																							
User ID	A3L90BYI1N8EE6	Reviews	love them ive never seen any reason as to why i should spend on screen protector and these are a perfect example as to why theyre perfect	great ive never seen any reason as to why i should spend on screen protector and this is a perfect example as to why perfect	cute i love the casethe only downside is the lace will get dirty so simply take care of it the bead stay on without any trouble and the color just add to the beauty	eh the sparkle come off the second you open it and it doesnt seem at all protective i bought sparkle case after this that was x better its also pink not purple	love them i love these case ive bought other sparkle one that are no comparison great buy for your money highly recommend																	
Product	B00DUKJ5CQ	https://www.amazon.com/dp/B00DUKJ5CQ						0	0	0														
54.0843	User/query--<bought_together>--B00GH0JXAK(https://www.amazon.com/dp/B00GH0JXAK)--<bought_together>--Product																							
42.41937	User/query--<bought_together>--B00HIZYCM2(https://www.amazon.com/dp/B00HIZYCM2)--<bought_together>--Product																							
41.75785	User/query--<bought_together>--B00KBMRNQG(https://www.amazon.com/dp/B00KBMRNQG)--<bought_together>--Product																							
																								
Query	store accessory kindle power adapter																							
User ID	A273XWEV614D2B	Reviews	weak belt clip snap off the belt clip in less than a week just get into a car same problem many of these style case have look for metal clip instead of plastic this is a real problem with the note as it is big enough that it is only a matter of time before it snag on something no matter how careful you are and if the clip is cheap and weak your phone is go to the floor and your holster is now worthless as the clip snap off	too cheap construct doesnt last ive use this daily for about month so its time for a start with what i like about it unfortunately this will be a short list the noise cancel is very good no problem with background while on the phone the sound quality is good for voice and reasonable for music and comfort i have the neck of a defensive and its still comfortable enough that i would forget that it was there battery life also is good you can wear it all day connected to your phone with no short out of the gate it works as advertise so where do it start to come up thing youre go to notice is the bud are go to go explore down your chest very regularly especially if youre wearing a collar shirt the magnet just arent very strong second is the wire management it has a long wire on each bud a could almost wear one of these but these are unruly to keep up with they have a teeny easy to lose clip to try to manage this excess wire which is quite ineffective and easy to losethe real problem with the wire is they are thin and cheap after month mine are showing break at the connection points on both end and i assure you im a gentle user i only use them at the office no jog or anything that might account for thisand then there the cover over the micro usb charge you keep short fingernail youre go to hate this thing once you finally get it open it feel like its go to snap off at any this works but it feel cheap cheap cheap and was start to look bad to me after only month	cheap belt clip ive gone through or of these style holster the problem is they all have cheap plastic belt clip that will snap and break the instant your big galaxy note snag something	last barely week my quest for a decent holster for a galaxy note continue most are cheap pieces of junk with lot of plastic parts that snap off as soon as this big phone snag on somethingthe difference with the seidio is that it isnt a cheap piece of junk its an expensive piece of junk received just over two week ago and today as im exit the car the front clip caught the wrong way on the steer wheel and snap like a rendering the rig was already not liking this one even before that happen i have two other large fault with it the first is the way the phone snap in just doesnt feel secure although it didnt last long enough for me to really give it a good test it feel like you would only have to lightly brush the front clip to release the phone and see it head to the ground the other thing is the way you have to insert the phone make it a pain to get the phone in without catching your shirt tail if youre not tuck ini havent found a holster for this phone yet that i like but ill say i hate this one more than all of the rest especially considering the price	feel too loose i love the screen size of the galaxy note however i prefer to carry my phone in a belt holster i dont like to ding up my phone carry it in my pocket which are often already loaded plus the note is a tad large for that as wellso ever since ive bought the phone ive been on a quest for the perfect belt holster solution ive try otterbox which make a large phone now feel like youre carry a brick on your hip ive try numerous rubber slide in style holster and the fault there is usually a plastic belt clip which is go to snap off first time you snag this behemoth of a phone on something youre walking drop in leather holster with steel belt clip such as this produce seem to be just the ticket close but no cigar been carry it full time in this rig for about week now first problem is it doesnt fit its over size good news is you can put a rubber bumper on the phone and itll still fit bad news is even with that extra layer the phone feel loose and insecure the magnetic closure is a joke its not very powerful and doesnt really line up well with the note insidethe final straw is today i notice it is sag away from my hip upon investigate i found that where the belt clip go into the back of the pouch is not stitch consequently its start to stretch and will inevitable begin to tear in the near beat nothing but if you wear this daily im guess youre go to be buy a new one every month not recommend																	
Product	B00511PS3C	https://www.amazon.com/dp/B00511PS3C						0	0	0														
41.035	User/query--<bought_together>--B00KBMRNQG(https://www.amazon.com/dp/B00KBMRNQG)--<bought_together>--Product																							
35.29411	User/query--<bought_together>--B00K4VQZCM(https://www.amazon.com/dp/B00K4VQZCM)--<bought_together>--Product																							
4.36649	User/query--<brand>--Anker(brand)--<brand>--Product																							
																								
Query	store kindle accessory stylus																							
User ID	A16EBND18E5ZHB	Reviews	perfect for the wife i got this unit free when i purchase the new trent icarrier mah dual usb external battery pack its the perfect size for the wife purse and pack a punch for her iphone has a laser to drive the cat nuts and a small led flash light if she needs it looks nice and has a nice velvet pouch to keep it in	excellent case ive had this case almost years now and it looks like the day i bought it i cant say my iphone would look the same way though this case has taken some hefty falls and did make the mistake of pressing to hard on the screen protector when i had it open clean it because dust find its way in after month of use i stretch it and a oily present after i put it back together i just end up remove the built in screen protector and being careful to always put it face in its hard case highly recommend productthe iphone and s are works of art in themselves but really need a case like this you can remove the iphone eas and in private coo over the with his magical ring	by love blue cell cable with this connect never got a cable that was bad from them and i have about of them i did have one of the cover slip off after month of use in the car but a dab of super glue and it was back in commission now you want to use the amazon basic for a good foot lighting connect for the ipad air but the blue cell is great for the ipad and down and iphone s and down	use all the time now on my ipad th retina i got this to fool around with some drawing app but now use it all the time the fabric that cover the easily across the screen i do not use a screen cover so i cannot speak for that i have a nice full apple cover after years that dates back to the iphone i have become very conscious of its so the screen protection in my case is not need im and do not have small children use it now the only other one i have to compare to this is the stylus this as far as moving across the screen is much better the amazon tend to have more resistance now fora replacement of finger use i really like this stylus	a lot of question not very big on instruction no explanation of the blue lights on this device and why their even there or what they mean the chagrin and discharge i guess are common sense but when is it charged is there an indicator the blue lights are always blue and one wonders is it charge if anyone has the answer to this could ya take a sec to type in instruction are instruction i dont care where i option them if i could be sure about some of these question i might grab a couple more of these battery																	
Product	B0064REJ3C	https://www.amazon.com/dp/B0064REJ3C						0	0	0														
67.7019	User/query--<also_bought>--B007FXMOV8(https://www.amazon.com/dp/B007FXMOV8)--<also_bought>--Product																							
45.48198	User/query--<bought_together>--B00ET9YYS2(https://www.amazon.com/dp/B00ET9YYS2)--<bought_together>--Product																							
43.93795	User/query--<bought_together>--B00HNFPZF0(https://www.amazon.com/dp/B00HNFPZF0)--<bought_together>--Product																							
																								
Query	electronics accessory computer component																							
User ID	A2F3NIU0ZFL1X	Reviews	feel very flimsy i dont think this will last very long i was thinking of deploy this in a call center environment but i dont think it would last very long plus the cord is too short for desktop use	very nice case no complaint i am very pleased with this case it is nicely made and has a sturdy clip in addition to the clip there is an additional loop that can be snap around your belt i dont generally use it but might if i was out travel the clip do not swivel but that works better for this type of case	good case but not easy in easy out i have previous use leather case that allow me to remove my phone in seconds this case snap together around the phone and do not come off very easily this means that i once i install the case it no long fit into my dock cradle i was a bit skeptical that the case would not split at some critical moment but it seem very i would say this case is good as long as you are okay with the limitation inherent with its design	nope my finger works much better i was surprise how badly this work the review were overwhelming positive but it did not work well for me at all when attempt to drag across the screen for example when use swipe keyboard the signal or contact is lost before i finish a word its not like it total doesnt work but it is fail frequent enough that it is not worth usingi will live with have finger print on my screen																		
Product	B008OHNZI0	https://www.amazon.com/dp/B008OHNZI0						0	0	0														
21.12694	User/query--<also_viewed>--B009QQMEEY(https://www.amazon.com/dp/B009QQMEEY)--<bought_together>--Product																							
16.09679	User/query--<also_bought>--B00BT8L2MW(https://www.amazon.com/dp/B00BT8L2MW)--<also_bought>--Product																							
7.9979	User/query--<write_based_on_query>--bubble(word)--<write>--Product																							
																								
Query	cell phone accessory international charger																							
User ID	ALK65O8KZWRTP	Reviews	you get what you pay for ok so what do you expect when you are buy of these for less than what apple charge for it would be nice if they all work and much like many other reviewer only out of work for me i did however manage to find that one charged my iphone but would not sync and this was placed next to my bed for night charge the th one well what can i say but it went in the trash as it wasnt even worth the time it took to send it back quite honestly i dont know how they can possibly be making any sort of profit even with send out of when you use amazon prime no shipping and less than for all of them	it works what more do you want the main thing is for this product that it works not only for charge but sync and it do both without a problem even with the ipad and that was the key	just what i was look for this unit is awesome i have two ipad an iphone and an ipod touch and they can all get charged from dead to full charge with this unit from one full charge plug it in overnight and you are ready to go they suggest hour of initial charge the size and weight is small enough to quite easily carry it in my camera case as that go everywhere with me as do at least one ipad and the iphone well worth the money for this one	my friend who use it love it i have seen her drop her phone on more than one occasion and is constant thank her otterbox for saving it this is of course after she had dropper her previous iphone and cracked the case without have this sort of case if you are prone to dropsy then this is the case you are go to want to get no fool around just be happy you made the investment after all you did pay more for the phone didnt you	wont leave home without itin my every once in a while you purchase something that you seriously wonder how you ever live without it with all of my gadget that utilize usb charge this would have to be that device it is quite simply the best power source for all of your usb charge requirement at a very solid amp of charge per device with the ability to utilize smart charge base on the port you plug in to ie device it simply do what it is meant to docharge and charge fast i have a designate small bag that this fit in to along with usb cable tie together that i use for my device when i am in a hotel room i will pull this out and have all my device freshly charged in the morning																	
Product	B0013G8PTS	https://www.amazon.com/dp/B0013G8PTS						0	0	0														
41.33762	User/query--<also_bought>--B003ZBZ64Q(https://www.amazon.com/dp/B003ZBZ64Q)--<also_bought>--Product																							
37.04611	User/query--<bought_together>--B00KBMRNQG(https://www.amazon.com/dp/B00KBMRNQG)--<bought_together>--Product																							
37	User/query--<bought_together>--B00GH0JXAK(https://www.amazon.com/dp/B00GH0JXAK)--<bought_together>--Product																							
																								
Query	electronics portable audio video																							
User ID	A1A19CGIZ8IUFI	Reviews	excellent portable battery with one flaw this unit has been very good its one flaw it deliver approximate of rate capacity i still do not understand the widespread use of overly optimistic rating in the field of external mobile battery device when other industry seem to rate their battery to correct capacity i have several radio control helicopter and airplane and i buy and build my own battery pack all of the good quality battery i have use have deliver their rate capacity or better the ntt also has a great form factor and is reasonably light for the state capacity what set this device apart is the ability to charge three device at once the integrated usb and micro usb cords are one of the best features on any mobile battery and i do not know why it has not been implement on many more of these device it is very handy to not have to carry or search for a usb charge cable the four led lights that display capacity are not very accurate most of the capacity is deliver by the halfway indication of two lights i find that with two lights out of four left the battery has much less than half the capacity this is one thing i would ask manufacturer to do and that is to design better charge remain indicator as it is the new trent ntt is one of the best mobile battery pack i have test	great lightweight stand this is a really great lightweight stand the construction and material are very good throughout and the design is excellent	defective i did purchase two other otg cable from two other place and they both work properly so this one is defective the seller was very good about helping me and offering to replace it but time ran out on my return window my fault	great alternative to high price oem the bottom line is this do exactly what it is supposed to no more no less the capacity is a true mah it works every bit as well as the more expensive oem from any carrier	great car mount this thing sticks like glue any where i put it it is much more solid than my old one which wiggle around a lot quality design and material throughout this is the best				slick design 	the best as always i have these on my s and my note they are the best i have use i will continue to use and recommend the spigen protector	another excellent anker product anker is spoil me this battery is as good or better than the stock battery for so much less and so far customer service what more do you want more stuff	best portable battery i have use test of powerpak ultra new trent powerpak ultra is an excellent portable battery it deliver a greater percentage of its rate capacity to recharge device than any other portable power supply i have testedthe form factor is very good but not great the thickness interfere with ultimate portable and the weatherproof while arguable useful add bulk and weight for in my opinion a poor tradeoff there is no doubt that the package is rugged and durable but the device must be protect like any other while it is in use for some this will have value but i would rather have less weight and small sizein all this is one of the very best portable power solution available on the market at this time it deliver on its promise of capacity rugged and weatherproof which is a breath of fresh air in a market that and the value for your money is extremely high i cannot recommend the new trent powerpak ultra highly enough to those who require extra durable and environmental resistance it has little or no real competition in its price class or level of qualitymy final rating of the new trent powerpak ultra ntrb is an easy stars out of form trent have create the maximum protection in the minimum space and weight corner are nicely round and the rubbery side afford a very good grip without add features that are unnecessary new trent have add exactly what is need and nothing more to create rugged and waterproof i have seal the port cover on this as direct and submerge the powerpak ultra in of water for hour and there was no detect leakage this battery is great for people that are in wet and muddy environment that will be able to use it for charge in a more control environment remember that when you open a port cover to charge a device the water resistance is gone i travel a lot in my job on foot and by public transport my battery stay either in my scottevest or my waterproof backpack so my personal perspective may be different from yours nevertheless i still feel that it is a bit large and a bit heavy i use my scottevest jacket all the time and this power supply do not fit well into the space i report weight is ounce and i have measured it at rate capacity is mah i always approach rate capacity with great skepticism when these type of device first came out in the s i found the actual deliver capacity very close to the rate capacity in recent years there are very many of these portable battery device available and i have found that almost all the one i have test deliver only to of their rate capacity it is not that difficult to test the battery that you manufacture and give it a true rating instead of give an inflated rating and then talk about power loss etc just give the battery the proper rating of what the customer can expect from it that said new trent have produce a battery in the powerpak ultra that come close to deliver what it is rate to deliver than any other battery i have test except for aa battery such as the eneloop etc i have use three device to test the charge deliver galaxy note edition galaxy s t and an anker cell phone battery charger following is a table of three set of charge that i have compile the device were turn off during charge so the full charge can be measured not inclusive of running the device the second table show another feature of the new trent powerpak ultra that i greatly appreciate the led charge indicator lights actually represent pretty close the actual remain charge it can be seen from the table that although not exact the led indicator are close to true than any other battery i have test this is a big help to not have to guess the remain charge as you have to with other unit it is waste cost to include battery level indicator that are as hopeless inaccurate as other i have test here again new trent has add real value by making the basic function work properly instead of being poorly design delivery test table charge device charge deliver of rate capacity recharge time mah hour mah hour mah charge remain indicator test table led remain										
Product	B003ZBZ64Q	https://www.amazon.com/dp/B003ZBZ64Q						0	0	0														
44.14845	User/query--<bought_together>--B00KBMRNQG(https://www.amazon.com/dp/B00KBMRNQG)--<bought_together>--Product																							
40.14391	User/query--<bought_together>--B00GH0JXAK(https://www.amazon.com/dp/B00GH0JXAK)--<bought_together>--Product																							
35.1396	User/query--<bought_together>--B00BZDK3XK(https://www.amazon.com/dp/B00BZDK3XK)--<bought_together>--Product																							
																								
Query	electronics accessory computer component																							
User ID	AQ55H30MZSV0Q	Reviews	ok but this is an attactive soft plastic case with a hole in the back for the apple logo to be display but if you carry your phone in your pants pocket the combination of the nonslip silicone and loose fit guarantee that when you put the phone in your pocket the case will grip the pocket side and youll pull the phone out of the caseit do help considerably with the iphone deadly drop call	very pleased i bought one for my wife base upon the review of bluetooth here on amazon it seem to be just what i want relatively simple effective reliable and low cost i install it for her but she rarely use itwhen nevada made use handheld cell phone illegal i decided to get one for each of my car as i knew id forget to move it im very pleased except for one thing there is an indicator light which turn green when the phone is on and red when turn off it isnt large enough and is very difficult to see during the day consequently im never certain if the bluetooth is off or on my phone respond to the bluetooth any time the bluetooth is turn on or off and the response is the same for either to know for certain i either have to look at my phone which will tell me whether its connected or not or take the bluetooth off the visor and examine it you are not disconnected and are still within range you will not be able to hear call on your phoneim not certain but i dont believe that the bluetooth will turn off automatic after a set time which would be a nice feature this summer has been extraordinarily hot and despite the fact that the car in which this was install was driven infrequent and was kept garage the board inside the speakerphone warp and the case and some of the buttons it do still work but i have deduct a star for this defect	well made product this case is beutiful made fit well has a very attractive look give some protection for the iphone and a nonslip surface to grip it provide twice the battery life without any significant bulk so far only two minor negative the hole in the case are not large enough to allow a fm transmitter or a car recharge plug to fit into the phone the case must first be remove otherwise more time between charge is a huge plus to me for any electronic appliance	nice but i got this for my ipad mini and i like the fact that it has replace tip and the tether arrangement that come with it although i remove it as i have a cover with a sleeve for the stylus however it do not work as well as my finger so i use it only for	great for convenience soso sound these synch effortless with my ipad mini the control once one become accustomed to their location are pretty easy to use they adjust sound and skip track the large ear pieces muffle outside sound really well i didnt have much noise to suppress in order for the noise suppression system to get a fair trial however compare with my sony professional head phone the sound is muffle nowhere near as clear and crisp and so disappointing the sound is the same wire or wireless to me also the ear pieces swivel in only one direction which to me is the wrong one so they potential dont fit as many varied head configuration but were ok for me the aurvana live headphone that i have do swivel freely but their sound is similarly did not test this with a phonegreat for wirefree listen adequate for sound																	
Product	B008OHNZI0	https://www.amazon.com/dp/B008OHNZI0						0	0	0														
21.34518	User/query--<also_viewed>--B009QQMEEY(https://www.amazon.com/dp/B009QQMEEY)--<bought_together>--Product																							
7.21905	User/query--<write_based_on_query>--armor(word)--<write>--Product																							
7.13365	User/query--<write_based_on_query>--bubble(word)--<write>--Product																							
																								
Query	electronics supplies battery charger accessory																							
User ID	AUM9K0KZGK653	Reviews	awesome case this is a very lighweight case cover it has good protection you can put your phone face down and the side keep it from touching anything you lay it on it works great with the phone and my desktop charger it is very smart look and doesnt add extra bulk to phone	awesome can t beat the price for a oem battery works great i like have extra battery on hand in case of emergency and i lose power and cant charge my phone	awesome case this case is well built and the color orange is actually orange it is lightweight but yet very sturdy easy to spot when in a large purse nice tight fit and love that it is raise just enough around the screen to give it extra protection if it is drop would highly reccomend this case im go to also order the pink	great charger this charger is great for the galaxy s dont panic when you get it and think the plug on end that fit in phone is wrong it will fit on the small side of plug fast charger customer service with anker was very helpful i only use anker product as they stand by their product	awesome case great case fit great with my galaxy s buttons are perfect easy to access charge plug area is perfect this case is a perfect fit go to order more colors they have excellent service a must buy																	
Product	B0013G8PTS	https://www.amazon.com/dp/B0013G8PTS						0	0	0														
59.17162	User/query--<also_bought>--B003ZBZ64Q(https://www.amazon.com/dp/B003ZBZ64Q)--<also_bought>--Product																							
53.82794	User/query--<bought_together>--B00GH0JXAK(https://www.amazon.com/dp/B00GH0JXAK)--<bought_together>--Product																							
36.68076	User/query--<bought_together>--B00BZDK3XK(https://www.amazon.com/dp/B00BZDK3XK)--<bought_together>--Product																							
																								
Query	cell phone accessory international charger																							
User ID	A3UOJSQM80ILY1	Reviews	works well easy to connect to my droid incredible each and everytime i turn it on every time im in the car hrs a day and it had been week and i havent recharge it yet very clear sound but if you are in a car the other end of the line would hear some engine noise but very tolerable a little awkward to place on ear but like everything else after a while you get use to itall in all the product works well specially for the price	clear but the screen protector is slightly large than my env touch i had to cut ever so slightly the edge so it fit without bubble if the cutting is done careful the protector is actually nice and become easy to install	fit but the skin cover for my htc fit perfectly but seem easy to come off easily since the silicone is so soft it is pretty sticky i use it in front of the speedometer of my toyota camry and sienna which is in a slight angle away from me and it seem to stay in place even with fast corner it doesnt even move i use the gps of my htc incredible and i dont need to buy any mount it even stays in place when the charger cord is plug to the htc	better than my old one i got my old htc incredible years ago and the old case was start to loosen up it come off when i take it out of my jeans pocket this new one just stays in place the only thing i would have like is it could be a little thinner although this works ok	perfect replacment this fit into my year old original droid incredible i cant see myself replace this phone since it is not as passe as the new android phone so i just bought this to the broken tab of the original cover																	
Product	B005P2BY5I	https://www.amazon.com/dp/B005P2BY5I						0	0	0														
19.59874	User/query--<also_viewed>--B00HPTU00E(https://www.amazon.com/dp/B00HPTU00E)--<bought_together>--Product																							
4.49443	User/query--<categories>--Travel Chargers(categories)--<categories>--Product																							
3.38188	User/query--<brand>--Tech Rover(brand)--<brand>--Product																							
																								
Query	electronics accessory computer component																							
User ID	AX2KWKARYETJQ	Reviews	accessory for fuse the belt clip will only work on a belt with the arm band is small too tight for my biceps ok for a child the charger cover and cable is worthwhile	case for lg it fit my lg fine without the black cover with the cover it will not stay closed without considerable stretch force i dont believe its leather it doesnt smell feel or scratch like any thing but vinyl or plastic after several stretch the magnetic cover is remain closed i am just ok with it	triple minutes was able to transfer a number from another national carrier and be activate with days of service and min of service via the internet and a call to tracfone hrs latter as phone kept saying activate require total process took about hrs instruction from the seller were simple enough the phone itself works best use a stylus or pencil eraser for type or numbers my finger just seem too big iwa also able to connect to my computer and jabra earphone via bluetooth have also been able to transfer file to the phone via bluetooth but not from phone to computer its really hard to see the screen outdoors it appear to get as a good signal as several previous phone the picture quality appear fair i have had it for days and it has fallen to a tile floor and still works i have ordered the skin for it as it may be prone to drops due to small size and slick	nice screen protector unlike another screen protect i had order last yr for another product this one went on well without a problem no bubble cant tell its there nor do it negative affect the lg performance i am quite happy with it	shock case the case fit my lg very well its about inch in thickness and will add some shock absorbing protection i only wish the surface was less slippery its only slightly less slippery than the phone i have had other the lg phone that would not slide out of my hand as easily as this one do maybe i will try rough the surface with sand paper																	
